Date,estimated_unempl_rate,estimated_empl_rate,estimated_labour_participate_rate,Area_Rural,Area_Urban,Region_Andhra Pradesh,Region_Assam,Region_Bihar,Region_Chandigarh,Region_Chhattisgarh,Region_Delhi,Region_Goa,Region_Gujarat,Region_Haryana,Region_Himachal Pradesh,Region_Jammu & Kashmir,Region_Jharkhand,Region_Karnataka,Region_Kerala,Region_Madhya Pradesh,Region_Maharashtra,Region_Meghalaya,Region_Odisha,Region_Puducherry,Region_Punjab,Region_Rajasthan,Region_Sikkim,Region_Tamil Nadu,Region_Telangana,Region_Tripura,Region_Uttar Pradesh,Region_Uttarakhand,Region_West Bengal,Frequency_ Monthly,Frequency_Monthly,Year,Month,Day,DayOfWeek,Quarter,avg_reg_unemp
2019-08-31,33.45,368977.0,59.07,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019,8,31,5,3,33.45
2019-09-30,33.57,418043.0,66.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019,9,30,0,3,33.57
2019-10-31,26.67,414808.0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019,10,31,3,4,26.67
2019-11-30,27.15,427700.0,62.14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019,11,30,5,4,27.15
2019-12-31,33.48,399427.0,63.41,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2019,12,31,1,4,33.48
2020-01-31,34.37,450155.0,72.26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2020,1,31,4,1,34.37
2020-02-29,33.88,415339.0,66.04,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2020,2,29,5,1,33.88
2020-03-31,25.69,450271.0,63.56,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2020,3,31,1,1,25.69
2020-04-30,34.88,296431.0,47.65,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2020,4,30,3,2,34.88
2020-05-31,16.78,384999.0,48.31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2020,5,31,6,2,16.78
2020-06-30,27.47,391015.0,56.17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2020,6,30,1,2,27.47
2019-05-31,14.4,13391244.0,40.43,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019,5,31,4,2,14.4
2019-06-30,11.62,13624452.0,39.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019,6,30,6,2,11.62
2019-07-31,11.8,13862431.0,40.43,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019,7,31,2,3,11.8
2019-08-31,14.73,13580241.0,40.87,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019,8,31,5,3,14.73
2019-09-30,13.58,13522970.0,40.07,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019,9,30,0,3,13.58
2019-10-31,10.35,13938303.0,39.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019,10,31,3,4,10.35
2019-11-30,11.31,14128888.0,40.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019,11,30,5,4,11.31
2019-12-31,12.37,13857200.0,40.21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2019,12,31,1,4,12.37
2020-01-31,12.34,13656250.0,39.52,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2020,1,31,4,1,12.34
2020-02-29,11.65,13803099.0,39.54,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2020,2,29,5,1,11.65
2020-03-31,12.32,13889632.0,40.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2020,3,31,1,1,12.32
2020-04-30,26.94,10944379.0,37.74,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2020,4,30,3,2,26.94
2020-05-31,32.06,11111486.0,41.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2020,5,31,6,2,32.06
2020-06-30,13.05,13208724.0,38.09,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2020,6,30,1,2,13.05
2019-05-31,9.17,676797.0,26.33,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2019,5,31,4,2,9.17
2019-06-30,4.69,906889.0,33.54,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2019,6,30,6,2,4.69
2019-07-31,6.94,859900.0,32.48,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2019,7,31,2,3,6.94
2019-08-31,7.43,823967.0,31.21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2019,8,31,5,3,7.43
2019-09-30,9.62,711150.0,27.51,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2019,9,30,0,3,9.62
2019-10-31,4.72,925174.0,33.87,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2019,10,31,3,4,4.72
2019-11-30,6.34,904903.0,33.61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2019,11,30,5,4,6.34
2019-12-31,7.39,844779.0,31.65,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2019,12,31,1,4,7.39
2020-01-31,8.92,725253.0,27.55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2020,1,31,4,1,8.92
2020-02-29,5.28,963408.0,35.11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2020,2,29,5,1,5.28
2020-03-31,8.15,889245.0,33.33,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2020,3,31,1,1,8.15
2020-04-30,13.18,748041.0,29.59,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2020,4,30,3,2,13.18
2020-05-31,17.36,778590.0,32.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2020,5,31,6,2,17.36
2020-06-30,5.08,989470.0,35.61,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2020,6,30,1,2,5.08
2019-05-31,7.25,11306177.0,46.37,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2019,5,31,4,2,7.25
2019-06-30,7.38,10611498.0,43.51,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2019,6,30,6,2,7.38
2019-07-31,7.91,10779829.0,44.38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2019,7,31,2,3,7.91
2019-08-31,7.27,11456493.0,46.77,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2019,8,31,5,3,7.27
2019-09-30,7.79,11158649.0,45.74,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2019,9,30,0,3,7.79
2019-10-31,7.83,10563686.0,43.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2019,10,31,3,4,7.83
2019-11-30,6.61,10768462.0,43.44,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2019,11,30,5,4,6.61
2019-12-31,7.24,11335696.0,45.97,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2019,12,31,1,4,7.24
2020-01-31,7.27,11208617.0,45.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2020,1,31,4,1,7.27
2020-02-29,7.55,10871168.0,44.09,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2020,2,29,5,1,7.55
2020-03-31,6.67,10806105.0,43.34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2020,3,31,1,1,6.67
2020-04-30,15.63,9299466.0,41.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2020,4,30,3,2,15.63
2020-05-31,15.22,9240903.0,40.67,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2020,5,31,6,2,15.22
2020-06-30,9.86,9088931.0,37.57,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2020,6,30,1,2,9.86
